"CBS","KCBY HDTV"
"","SDV-NFL RED ZONE"
"","UNIVISION DEPORTES-D"
"","FUSE HD-DI"
"","SDV-SHOW EXT HD EAST"
"","ENCORE HD EAST-DI"
"","SDV UNIHD"
"","PIVOT SD"
"","PVR_ACCESS"
"","Disney Family Movies On Demand"
"CW","KBCW"
"","HUBHD"
"","VIEWER'S CHOICE 3 S"
"","KTXL FOX TUR-SD"
"","The Discovery Channel HDTV (East)"
"","Regional Sports Extra Games SD"
"","Regional Sports "
"","Disney Jr HD"
"","American Movie Class"
"","Son Life HD"
"","Entertainment "
"","WRNC"
"TELMUN","WKTB HDTV Telemundo"
"","HBO2 WEST"
"","TV COLOMBIA"
"","FOX Sports 2 HD"
"","HBO Signature E"
"","Cartoon HD "
"CW","WFLI"
"","Watertown Government"
"FOX,MNT","KRBK HDTV"
"IND","KTXD HDTV"
"","TBS Superstation HDTV (West)"
"","SHANT 24 Hr TV"
"","SDV CANAL 22"
"","SDV-ATRES Series HD"
"","City View Hollister/San Juan Bautista - Ch. 17"
"IND","KDOV The Dove"
"","OWN-SD"
"","Showtime 3 West"
"","VIEWER'S CHOICE 3 T"
"CW","KHSL CW+ SDTV"
"PBS","KIXE World"
"PBS","WCMU Create"
"","CBS Sports Network"
"","Cable Noticias"
"","WUNI HD"
"","Light Classical"
"","Singers & Swing"
"","Kabillion"
"FOX","WSYM"
"","Centroam�rica TV"
"ANTEN","WATL Antenna TV"
"DECAD","WUPA Decades"
"FOX","WAGA HDTV"
"","SPORTSMAN HD"
"","Hallmark Movie Channel"
"","Maveric TV"
"","COMMUNITY TV"
"ANTEN","WRCB Antenna TV"
"","City of St. Louis/STLTV"
"CW","WREX CW+"
"","Monroe City Ch1"
"MNT","WACY HDTV"
"","HALLMARK CHANNEL"
"","SMU"
"NBC","KUSA"
"ABC","KMGH HDTV"
"NBC","KULR"
"","public access (5288)"
"FOX","KFCT HDTV"
"FOX","KLSR"
"","KILM-DI"
"","BIOGRAPHY"
"","SDV-TW SPORTSNET"
"","KVEA EXITOS"
"","DI-TEEN NICK"
"","American Heros"
"","ESPN Deportes"
"","GOLF"
"","El Garage TV"
"Create,PBS","WKAR Create"
"","Son Life"
"","BRAVO HD"
"ABC","WABM ABC 33/40"
"","ONCE MEXICO"
"IND","Peachtree TV HDTV"
"","Fox Sports - Central"
"","METV"
"","Travel"
"","Movie MAX"
"","TVJapan"
"","MC-Easy Listening"
"","WEDH"
"","VOD Channel 50 (11370)"
"","Monroe City Ch2"
"PBS","Lakeland Minnesota Channel"
"","Lakeville Government TV"
"","ULTRA MACHO HD"
"","DISCOVERY SCIENCE"
"","LOVE EAST (DIGITAL)"
"","MC TEEN MC"
"","Ripon Information"
"IND","KCDO HDTV"
"MeTV","KTGF"
"","KNBC-DIENCP"
"","KJLA-DIENCP"
"","5STAR MAX EAST"
"","SDV SHOWTIME E"
"","KIDS ONLY!"
"","Depelicula"
"","Gavilan Community College"
"","Disney XD Spanish Audio Only"
"","HD-Encore Action E"
"","ZeeTV-SD"
"","Starz Kids & Family (East)"
"","Music Choice Metal"
"","NICKELODEON"
"","Willow Cricket"
"","InDemand 07 PPV"
"","WVLT CBS"
"","Eternal Word Television Network HDTV"
"","NHL/MLB PPV 10"
"","MOVIEMAX HD E"
"","WCAX"
"","Saints Broadcasting Network"
"","GLFHD"
"","ED ACCESS"
"ABC","WLOS HDTV"
"JN","WLTX The Justice Network"
"","Charter Communications Ch. 8"
"UNI","KUVN Univision 23"
"","GAME SHOW NETWORK HD"
"","TV LAND HD"
"","VIDEO ROLA HD"
"","HIT LIST"
"DAYSTAR","KDTN Daystar Television"
"","ENCORE DRAMA HD-E"
"H&I","WGWW Heroes & Icons"
"CW","WBUW HDTV"
"","WBMM"
"","StevensPt UWSP"
"CBS","KGWN HDTV"
"NBC","KGWN NBC HDTV"
"","KTTV-DIENCP"
"","MTV-DI"
"","CHTR-DIENCP"
"","VELOCITY HD-DI"
"","SDV BANDA MAX"
"","SDV MOREMAX WEST"
"","New Releases on Demand-H"
"","90'S"
"UNIMAS","KFSF HDTV UniMás 66"
"UNI","KUNW Univision 2"
"CBS","KOIN"
"THIS","KBVU Cozi TV"
"","Starz HDTV (East)"
"","HBO Latino HDTV (East)"
"","Music Choice Country Hits"
"","iNDEMAND 3 BLACKOUT B"
"","Centroamérica TV"
"","A&E HD"
"","STARZ HD"
"","LCL1"
"","Estudio 5 HD"
"","Encore On Demand"
"ANTEN","WLGA Antenna TV"
"","NHL/MLB PPV 11"
"","MC-Rock Hits"
"","MC-Retro Rock"
"","WFSB HD"
"","Gateway Television Network"
"PBS","KETC Create"
"","The Weather Channel HD"
"","Rice Lake Television"
"","HDABC"
"","THE DISNEY CHANNEL HD"
"","TRAVEL CHANNEL - ANALOG"
"","DTV"
"","Sturgeon Bay Schools"
"FOX","KIIT HDTV"
"","REELZ HD-DI"
"","THE WEATHER CHN-DI"
"","SDV GAC"
"","TMC XTRA HD WEST-DI"
"","SDV STARZ 2 W"
"","TV Washington"
"","Consumer TV - Carson City"
"FOX","KCPQ HDTV"
"","TV 5 Monde Info-SD"
"","HD - KCRA NBC TUR"
"MeTV","KRCR MeTV"
"","BEACON"
"","USA Network HDTV (East)"
"","WGGB ABC"
"","LCL2"
"","Rock"
"","Filipino Channel"
"NBC","WITN"
"","OBTV12 Ch. 12 Falcon Television Advertising"
"","iN DEMAND 3-EVENTS"
"","Ring Sports"
"","MAX-HD"
"","BBCHD"
"","NHL/MLB PPV 12"
"","HD WEATHERCHL"
"","Educational/Gov't Access"
"NBC","KTTC HDTV"
"","iN DEMAND 07-Movies"
"ION","WPXL HDTV"
"","SEC Network HD"
"","ASIA SD"
"","KDFI Movies"
"","BBC American HD"
"","KPXD-PAX TV"
"IND","News Ch.5+ Intermedia"
"","Cambridge Schools"
"","WAKA-DT2"
"CW","WXOW CW+ SDTV"
"NBC","KOBF HDTV"
"","LOGO (West)"
"","MSNBC HD-DI"
"","SDV-WILLOW SD"
"","SDV-MOVIEPLEX HD"
"","FXX HD EAST"
"","SDV TMC HD"
"","SDV TVLAND DPI"
"","CNN Espanol"
"","STARZ EAST"
"","Events & Specials On Demand"
"","SDV BRAVO HD"
"","SDV 3ABN"
"","SHOWCASE"
"","BET-SD"
"","HBOFH"
"","FUSEH"
"","STAR India Plus-SD"
"","KVIE DT3 PBS World"
"","ActionMAX (East)"
"","NBC Sports Network HDTV"
"","NHL Network US HDTV"
"","Music Choice Y2K"
"","Playboy TV On Demand"
"FOX","WSMH HDTV"
"","RFD"
"","LCL3"
"","GMA Pinoy TV "
"","TV 5 Monde Info "
"NBC","WOOD"
"IND","WMNN MI News 26"
"","WPXK ION HD"
"ABC","WGXA ABC SDTV"
"","DESAM HD"
"Bounce","WTVM Bounce TV"
"","MTVLIVE-HD"
"","NHL/MLB PPV 13"
"","SIM-GOV"
"","WEA-HD"
"","WAGA-FOX"
"","INFINITO"
"","Animal Planet HD "
"","MC-Party Favorites"
"","Comcast Sportsnet HD"
"","Paladia HD"
"","City Channel"
"","Charter Regional Sports Channel 2"
"ABC","KRWF"
"","MC CLASSIC COUNTRY"
"NBC","WSMV"
"MeTV","KLWB MeTV"
"","WOLW_LP"
"FOX","KDVR"
"","KTLA-ANT TV-DIENCP"
"","ARENA ROCK"
"ABC","KAPP HDTV"
"","ABC FAMILY-DI"
"","The Sportsman Channel HDTV"
"","GMA Life TV"
"","MTV2 HD"
"","MTV TR3s"
"PBS","WCIQ"
"","NHL/MLB PPV 14"
"","ONE WORLD SPORTS"
"","MSG"
"","HBO Comedy W HD"
"","Disney Junior HD"
"","WGBH PBS"
"PBS","WYES HDTV"
"","5 STAR CINEMAX EAST"
"","HBO COMEDY WHD"
"ASN","WNAB American Sports Network"
"","VOD_A112_10"
"TCTHD","WJFB TCT"
"PBS","WDSE Minnesota Channel"
"PBS","WHLA Create"
"","Root Sports Northwest (Oregon; Jazz Expanded)"
"","KOCE-HDENCP"
"","SDV-CBS SPORTS HD"
"","SDV-CABLE NOTICIA SD"
"","SDV PCCTV PAS"
"","STARZ O D ST-RT"
"","NHL CH 400"
"UNI","KSMS HDTV Univision 67"
"","HD-TV Asia"
"","Investigation Discovery"
"","NESN HD"
"","SHOWTIME HD"
"","Encore Suspense"
"","Trinity Broadcast HD"
"","The Learning Channel"
"","ATRES Series HD"
"","EWTN HDTV"
"ABC","WSOC"
"","CNBCHD"
"","HBO-2"
"","WORD NETWORK"
"","MC-Metal"
"","WCTX MY HD"
"","NBCSN"
"FOX","WLUC Fox Up"
"","UCTV"
"","Educational Access Tiger"
"THIS","WNOL ThisTV"
"Bounce","WAFB Bounce TV"
"","HALOGEN HD"
"","HBO COMEDY EAST (DIGITAL)"
"","NBC SPORTS"
"CW","WLMT"
"","WCIQ-PBS"
"","LOCAL TUSKEGEE"
"","NBC Universo (West)"
"","KOCE-DIENCP"
"","SDV-Tivi 5 Monde HD"
"FOX","KCBA"
"","HBOSH"
"","HD-MovieMax E"
"CBS","KHSL HDTV"
"CBS","WNEM"
"","GolTV HDTV (English)"
"","TiVi5MONDE USA HDTV"
"","Bloomberg"
"","HSN"
"","WNEU Exitos"
"","MORE MAX HD"
"","Family Net HD"
"","Illusion"
"","Educational Access"
"","Community Interest"
"FOX","WRAZ HDTV"
"Movie","WXTX Movies!"
"CBS","WRBL HDTV"
"","NATGEO MUNDO"
"","WHPX ION"
"","Tele El Salvardor HD"
"FOX","KQFX"
"FOX","KTVI HDTV"
"MeTV","KMOV MeTV"
"","HIGH DEFINITION-NBC"
"","MOVIEMAX E"
"","HIGH DEFINITION UPN - KTXA"
"","WCQT-IND"
"ANTEN","WEAU Antenna TV"
"","Medford-HS"
"","The Movie Channel Xtra (West)"
"ABC","KEZI"
"","truTV (West)"
"CBS","KTVL"
"CW","KTVL CW Plus"
"","ESPNU-DI"
"","SDV-CHILLER TV"
"","CHART CHN 101-DI"
"","BIG BAND & SWING"
"","SDV-CLOO"
"","SDV-ALTRES SERIES SD"
"","SDV-STARZ CINEMA HD"
"","SDV INFINITO"
"","SNLO-HISTORY ESPANOL"
"","SDV-BEYW"
"IND","KICU"
"","HD-PIVOT"
"","FRONT A/V INPUT"
"IND","WLFL American Sports Network"
"","Showtime 2 HDTV (East)"
"CW","WKBD HDTV"
"","Family Network"
"","WLVI HD"
"","ANIMAL PLANET"
"","HBO West"
"","TMC HD"
"","SET Asia HD"
"","Ultra Macho HD"
"MeTV","WSYM MeTV"
"","ABC HD"
"","Fox CS Pacific"
"","TVN - Televisi�n Internacional de Chile"
"NBC","WLTZ HDTV"
"","NBCSP"
"","NATGEO WILD HD"
"","SON OF LFE HD"
"","MSG+"
"","MC-Rap"
"","VOD Channel 41 (11361)"
"","VOD Channel 44 (11364)"
"","VOD Channel 47 (11367)"
"","Higher Education Channel"
"","Sheb Falls Govt"
"","Military Channel HD"
"TELEXI","KXTX Exitos TV 39"
"MeTV","WVTM MeTV"
"","MDU-WCOVD-FOX"
"ABC","KKTQ SDTV (Cheyenne)"
"","KTLA 5-HDENCP"
"","SDV-CENTRIC"
"","ESPN DESPORTES SDV"
"","SDV GAME8 MLB8 NHL8"
"","BABY FIRST-DI"
"","Viendo Movies-SD"
"","HD-BBC World News E"
"","We tv"
"","HD - KUVS UNV TUR"
"","DXDHD"
"NBC","KNVN HDTV"
"","Pop (East)"
"","HBO Family (East)"
"","Travel Channel HDTV (East)"
"","CBS Sports Network HDTV"
"","Music Choice Adult Alternative"
"","Eternal Word Television"
"","COOKING CH"
"","LOGO"
"","HBO ZONE HD"
"","HBO Signature"
"","CCSPN HD"
"","Zee Bollywood TV HD"
"","NFL Red Zone SD TRI"
"FOX","WJZY HDTV"
"ANTEN","WGHP Antenna TV"
"","ONE WORLD SPORTS HD"
"","WRNN"
"","CB Tu Televisión Michoacán"
"CBS","KRCG HDTV"
"IND","KTXA"
"","ATMAX HD-E"
"","DISCOVERY THEATER HD"
"","STARZ! EAST (DIGITAL)"
"","MC 90'S"
"","ESPN (ANALOG)"
"","WVLT HD"
"MeTV","WZDX MeTV"
"FOX,MNT","KFBBDT2 HDTV"
"","Big Sky Channel (Havre)"
"ABC","KEZI HDTV"
"","VH1 HD-DI"
"","UNIVISION DEP HD-DI"
"","Music Free On Demand"
"","SDV CNBC HD"
"NBC","KHQ"
"CBS","KTVN"
"","HD-CineMAX E"
"","HD-ESPN Deportes"
"","KTFK TELEFUTURA-SD"
"","Starz! Cinema (East)"
"","The Disney Channel HDTV (East)"
"","Music Choice Classic Country"
"","UniMás HDTV (East)"
"","El Garage HD"
"","Food Network"
"","Adult On Demand"
"","SportsSouth"
"FOX","WGXA HDTV"
"TCTHD","WOTM"
"","DISCOVERY FAMILY"
"","WSB"
"","THE HUB"
"ANTEN","WZMQ Antenna TV"
"","local origination 4 Alton"
"BUZZR","WPWR Buzzr"
"PBS","KAWB"
"MMAX","KFWD MUNDOMAX"
"","HBO FAMILY W HD"
"","KDFI"
"","Starz HDTV-West"
"","HLNHD"
"","Ask The Pros"
"CBS","WISC HDTV"
"","Troy University"
"CBS","KKTV HDTV"
"","STZ KIDS FAM HD-DI"
"","80'S"
"","Anime Network On Demand"
"","SDV TEST 7"
"RTV","KRXI Retro Television"
"","Root Sports Northwest (Portland)"
"","TVLAND WEST-SD"
"","HMC"
"","TBN Enlace-SD"
"","MTV-U"
"","Music Choice Classic Rock"
"","TV Land HDTV (East)"
"","Encore West"
"","My Goverment"
"","Regional Sports Extra Games HDTV"
"","El Rey"
"MeTV","WAPK MeTV"
"","Local Advertising"
"","DISNEY JR SD"
"","OUTERMAXHD"
"","WEATHER CHANNEL"
"","WLIW WORLD"
"","Publicly Produced Programming"
"ABC","WSIL HDTV"
"ANTEN","WIFR Antenna TV"
"","Starz Comedy - East"
"","U.P. GOV"
"NBC","WVTM HDTV"
"RTV","WUWT"
"","WAAY WeatherNation"
"NBC","KOB"
"FOX","KASA"
"","VOD - Barker"
"ABC","KDRV"
"","SDV-HBO 2 HD"
"","SDV-BOOMERAMNGE (SAP)"
"","THE CARTOON NETWORK-DI"
"","SDV CNN SP"
"PBS","KTNW"
"IND","KNDO Sports and Weather Right Now"
"","DISNEY XD WEST-SD"
"","HD-Playboy TV Espanol"
"","Comcast Sportsnet Bay Area"
"CBC","CBET Windsor"
"","Tennis Channel"
"","Too Much For TV"
"","TBN"
"","The Movie Channel HDTV On Demand"
"","MC Music Choice HD"
"MNT","My Tri-Cities WKPT"
"","SHOWTIME 2 HD"
"","DE PELICULA CLA"
"","SNNY"
"","Galavision HDTV East"
"","CLOO SD"
"","MSG+HD"
"","D-MSG-RESPT-EXT-HD"
"","DISNEY XD"
"CBS","WJMN"
"IND","KTXD"
"","TV GUIDE"
"","SHOWTIME EXTREME EAST (DIGITAL)"
"","Fox Sports Midwest (Royals No Surcharge Games)"
"CBS","KTVQ"
"PBS","KUFM HDTV"
"","JEWELTRY TV HD-DI"
"","NGOV-DIENCP"
"","TELEFORMULA-DI"
"CBS","KEPR"
"","BTNHD"
"","Encore Westerns W"
"","More Max HDTV (East)"
"","BET"
"","AYM Sport"
"","Toddler Tunes"
"","Throwback Jamz"
"PBS","Michigan Television"
"ABC","WRIC HDTV"
"","Showtime Beyond HD"
"CW","WCYBDT2"
"","WLGA"
"","WCAX-DT-CBS"
"","WJHL ION"
"IND","WOTV Doppler Radar"
"","MCC-TV Muskegon Community College Ch. 9"
"PBS","KSMQ"
"","NATIONAL GEOGRAPHIC HD"
"","HBO PLUS EAST (DIGITAL)"
"","SEC2 Network "
"THIS","WRTN This TV"
"","Portage City Ch 1"
"CBS","KCNC"
"CBS","KXLF HDTV"
"","KOCE PBS-OR-DIENCP"
"","SDV-MLB Network"
"","FM-KRTH"
"","PSC-TV"
"CW","KRNS CW+"
"","Fox Sports Prime "
"","Starz Kids-SD"
"","HD-Univision Deportes"
"","MDU-GETTV"
"","Nicktoons Network HDTV (East)"
"","Music Choice Soundscapes"
"","Pivot"
"","SPORTSMAN CH HD"
"","De Pelicula Clasico"
"","City of Midland MCTV3 Ch.3"
"","Multimedios"
"","PEG TELICO"
"","MC-90's"
"","UNIVISION NTWK HD"
"","WKPT-DT-ABC"
"","NESN HD Overflow"
""," Antenna TV WTIC"
"MNT","WITN My TV Eastern Carolina"
"FOX","WACH"
"","KWN"
"","THE DISCOVERY CHANNEL HD"
"","TURNER NETWORK TELEVISION"
"","EPIX HD - West"
"HEART","WSMV Heartland Network"
"GRIT","WAFF GRIT"
"","Portage City Ch 2"
"","TBN "
"","Charter Main Street - La Crosse"
"ABC","KDUH HDTV"
"","HBO ZONE HD EAST-DI"
"NBC","KSBW HDTV"
"IND","K31KL Blue Mountain Television 2"
"UNIMAS","KNVV UniM�s 41"
"MeTV","KATU Me-TV"
"","Fox Movie Channel"
"","IFCHD"
"","NBC Sports Network "
"","Beacon/Barker/Catalog"
"","Showtime Beyond HDTV (East)"
"","RetroPlex HDTV"
"","Automotive On Demand"
"","WBZ CBS"
"","OUTERMAX HD"
"","STARZ CINEMA HD"
"","OuterMAX (East)"
"TELMUN","WKTB"
"","MC-Gospel"
"","Local Access"
"","WCBS CBS"
"","WEDW"
"CBS","KTVT"
"","BIG TEN NETWORK HD"
"","SHOWTIME SHOWCASE HD-E"
"","ESPN Goaline"
"","HISTORY EN ESPANOL"
"","KPXD HD"
"","MC TODAY'S COUNTRY"
"","ST. Genevieve TV"
"ION","WPXX HDTV"
"","Prairie du Sac Ch"
"ABC","WDIO HDTV"
"NBC","WGEM"
"","H&G-DI"
"","SDV WESTERNS WEST"
"","SDV GAME7 MLB7 NHL7"
"","LMN HD-DI"
"","Di-TV LAND"
"","SDV TV GUIDE"
"getTV","KDTV GetTV"
"","PLAYBOY S"
"IND","WXLV American Sports Network"
"","Daystar Television Network"
"ABC","WXYZ HDTV"
"","H2"
"","H2 HDTV"
"AZTECA","Azteca America Network HDTV (East)"
"PBS","WKAR HDTV"
"","Eternal Word Television en Espa?ol (U.S.)"
"","WILLOW"
"","Starz on Demand"
"","MC-Dance/Electronica"
"NBC","WLUC HDTV"
"CBS","WJMN HDTV"
"","VOD Barker"
"","KDAF-DT2 ANTENNA TV"
"","KDFI Movies!"
"","INDIEPLEX HD"
"","SHOEXW"
"","HD PPV"
"","WNCF"
"","Comedy Central HDTV (West)"
"ABC","KTMF"
"","Disney XD (West)"
"","SDV-PIVOT HD"
"","HBO Signature W"
"","Fuse West Coast Feed"
"","VH1 CLASSICS"
"","DVS-NBC Sports Network"
"","EVENTS O D ST-RT"
"","SDV-DEST AMERICA HD"
"","Too Much for TV On Demand"
"ANTEN","KTVN Antenna TV"
"","MMXHD"
"","PLAYBOY T"
"","Atres Series HDTV"
"","HBO 2 HDTV (East)"
"","AMC HDTV (East)"
"ION","ION East Cable/Dish"
"","TBS"
"","WBPX ION"
"","BBC America HD"
"","Showtime Next HD"
"","MC30"
"","NICKJR"
"","Previews"
"CBS","WGCL"
"","LIFESTYLE"
"","SUMILLITAS"
"","MC-University"
"Bounce","WECT Bounce Wilmington"
"NBC","WYFF HDTV"
"H&I","KTTC Heroes & Icons"
"ABC","WDIO"
"","TV Land HD"
"","MDU-WIAT-HD"
"","Flix (West)"
"ABC","KFBB"
"FOX,MNT","KTMF SDTV"
"","Hallmark Movies and Mysteries HDTV (West)"
"MeTV","KMVUDT2 MeTV"
"TELMUN","KMCW Telemundo 14"
"","SDV REELZ"
"","SDV INSPR"
"","FOX MOVIE HD-DI"
"","HISTORY CHANNEL-DI"
"","SDV-TeleElSalvadorHD"
"Movie","KAEF Movies!"
"FOX","KAYU"
"","HD-HBO Zone E"
"","HD-Foro TV"
"","HD-Antena 3 TV Intern"
"","MTVTR"
"","Shasta Community Access SCAC"
"","Consumer News & Business Channel HDTV"
"","The Cooking Channel"
"","REELZ HD"
"","Antenna 3"
"","Encore Action"
"","TVN - Television Nacional de Chile"
"","MC31"
"","UNIVISION HD"
"DAYSTAR","WDTA Daystar Television"
"","WEMT Movies"
"","TWC HD"
"","WTIC FOX HD"
"","HD Willow TV"
"H&I","WDJT Heroes & Icons"
"CBS","KCTV"
"","TV GUIDE HD"
"","CMT PURE COUNTRY"
"","MC 80'S"
"getTV","KSTR GetTV"
"","UNT Access Channel"
"","THE COOKING CHANNEL"
"ANTEN","WHNT Antenna TV"
"","WCF59"
"","SDV-Nick Games"
"","Free Previews On Demand-H"
"","SDV-TV ASIA HD"
"","The Filipino Channel"
"","HD-PLAYBOY E"
"UNI","Univisi�n Network HDTV (Pacific)"
"","Travel Channel (East)"
"","Turner Classic Movies"
"","MTV (East)"
"","Outer Max"
"","The Movie Channel Xtra HDTV (East)"
"","Home Shopping Network"
"","EVINE Live"
"","Music Choice Toddler Tunes"
"","Easy Listening"
"","R&B Soul"
"","Comedy HD Zone 4"
"","ESPN Goal Line HD"
"","MC32"
"UNI","WUVC Univision 40"
"","ETV HD"
"","Encore Espa?ol"
"","County Government"
"","Starz Edge HD"
"","TBS HD zone 2"
"","SHO Series"
"CBS","WILM"
"IND","WCIU U-Too"
"UNI","WGBO HDTV Univision 66"
"","KTXD HD"
"","THE N"
"","KDAF DT2 Antenna TV"
"ABC","WFAA HDTV"
"","WTVA-DT2"
"","La Cresent School Dist"
"","Lewiston School Dist"
"","TV LAND HD-DI"
"","70'S"
"FOX","KTVU HDTV"
"TELMUN","KSTS HDTV Telemundo 48"
"CW","KSTW HDTV"
"","PRIME TICKET"
"","Telehit-SD"
"","STZBH"
"","HD - KTFK TUTURA TUR"
"","EPIX (West)"
"","ESPN HD"
"","Disney HD"
"","HD-WVLT"
"","FS South HD Zone 4"
"","Univisi?n Network (East)"
"","MC33"
"CTN","WGNM"
"","EAS FORCE TUNE"
"LiveWell","WLNS Live Well"
"","WTIC FOX"
"","WFSB HV"
"","Mainstreet TV Spartanburg 98"
"PBS","WMVS"
"IND","KY3 24/7"
"","Showtime Too-West HD"
"","HBO LATINO"
"","ANIMAL PLANET-DI"
"","SDV ESPNCLASSIC DPI"
"","THE WEATHER CH HD-DI"
"","SDV-SHOWTIME 2 HD"
"","DI-Oprah Network"
"","SDV MTV2"
"","SDV-Super Canal HD"
"DECAD","KPIX Decades"
"ABC","KOMO"
"ABC","KOMO HDTV"
"","Univisión Network (East)"
"","WFXT HD "
"","Nickelodeon HD"
"","Blues"
"","Disney Channel"
"","ShopHQ"
"","MC34"
"","HBO Zone"
"","FAMILYNET"
"","MC-Teen"
"","WFFF"
"FOX","WSFX"
"PBS","WMVT"
"","CBS SPOORTS NET HD "
"","KXTX Exitos"
"","STARZ WEST "
"PBS","NPT HDTV"
"","Fitchburg City Ch 1"
"PBS","WLEF Create"
"","WAFF DT 3 GRITV"
"","Marshfield Education"
"","UniM�s(Mountain)"
"CBS","KPIC HDTV"
"","SundanceTV (West)"
"","Nickelodeon HDTV (West)"
"","LIFETIME-DI"
"","Disney XD Pacific"
"","SDV-BOOMERANG (SAP)"
"","KSCI 18.8-DI"
"","SDV UNI HD"
"","SDV ENCORE HD"
"","SDV ONCE MEXICO"
"","SDV TEST VC7"
"MMAX","KCNS MUNDOMAX"
"CBS","KION"
"NBC","KNDO"
"","ACTMHD"
"FOX","WSMH"
"","A&E Network HDTV"
"","ThrillerMAX HDTV (East)"
"","The Movie Channel HDTV (East)"
"","Encore (West)"
"","Tele N"
"","Science HD"
"","Starz "
"","Best Sellers"
"","WSBE PBS"
"","Ambient.TV"
"","CMT"
"PBS","WHRO KIDS"
"","MC35"
"","MC-R&B Classics"
"","ESTRELLA TV"
"","Turner Network Television"
"","local3"
"Bounce","WDEF Bounce TV"
"NBC","KSDK"
"PBS","MPTV Create"
"ION","KPXE HDTV"
"","INVESTIGATION DISCOVERY"
"","SCIFI HD"
"","THE FOOD CHANNEL"
"","The Movie Channel HDTV-West"
"","CINEMA LATINO"
"","American Heroes "
"","Speed Channel"
"","MDU-WTTO-HD"
"ABC","WKRN"
"","Fitchburg City Ch 2"
"","SDV MYSTERY CHANNEL WEST"
"","SDV-Ultra Mex HD"
"BUZZR","KTVU Buzzr"
"","SPKHD"
"","HD - ID"
"","Nickelodeon Too (West)"
"","Music Choice Alternative"
"","Canal Sur"
"","LIFETIME MOVIE HD"
"","HSN HD"
"","WESTERNS"
"","UNIVERSAL HD"
"","Events & Specials"
"","local4"
"","MC36"
"","FILIPINO CH"
"","MC-80's"
"","CNN HEADLINE"
"","Hallmark Movie Channel HD"
"","FOX SPORTS DIGITAL PACIFIC"
"","TMC XTRA HD-E"
"","FOX SPORTS PACIFIC"
"","Hallmark Channel HD"
"","Crestline"
"FOX","WJKT HDTV"
"ABC","KOTA"
"","Disney Junior SD West"
"","Encore Black (West)"
"","MLB NETWORK-DI"
"","SDV-TW SPORTSNET HD"
"","BLOOMBERG"
"","RTPI Portugese TV"
"TELMUN","KNVN Telemundo"
"","ActionMAX HDTV (East)"
"","Encore Action HDTV (East)"
"","Smithsonian Channel (East)"
"","HITN-TV"
"","Movie Max"
"","OVERFLOW"
"","local5"
"","FREEFORM HD"
"","Fx"
"","MC37"
"","TeleFormula HDTV"
"FOX","WGXA"
"CW","WMAZ CW+ HDTV"
"","WPXQ ION"
"","MMAX HD WEST"
"","SMITHSONIAN SD"
"","MC-Toddler Tunes"
"DAYSTAR","WPXS Daystar Television"
"IND","WMLW"
"","Big Ten Network HDTV (Minnesota)"
"","Charter Main Street - Rosemount (14)"
"","KDFW"
"","TURNER CLASSIC MOVIES - DIGITAL"
"","HIGH DEFINITION PBS - KERA"
"IND","WFAA2"
"","ESTUDIO 5 HD "
"DECAD","WHBQ Decades"
"","Access New London"
"","Stoughton City Ch. 1"
"ABC","KRDO"
"NBC","KTVH HDTV"
"","NATIONAL GEOGRAPHICS-DI"
"","KVCR"
"","HBO SIGNATURE WEST"
"","FXX HD-DI"
"","ONE WORLD SPTS HD-DI"
"PBS","KQED HDTV"
"","FOX SPORTS HD"
"","TRVLH"
"","Local Programming"
"MNT","WAPK"
"","MTV HDTV (East)"
"","R&B Classics"
"","Indie & Int'l"
"MNT","WXSP"
"","WBXX CW HD"
"","WBIR NBC"
"","MC38"
"","Nick Jr"
"","MSGHD"
"","Showtime West"
"","TruTV HD"
"MNT","WMYA"
"getTV","WGBO Get TV"
"PBS","WYES"
"","(706)WDSU-DT-NBC-HD"
"IND","WHNO HDTV"
"","SEC2 Network HD"
"","HBO Zone HD"
"","HBO SIGNATURE"
"","SHOWTIME BEYOND"
"","MDU-WBRC"
"","Gresham City Ch"
"","Clarksville Community Channel 10"
"","Stoughton City Ch. 2"
"","Altitude Sports & Entertainment Alternate"
"","HBO LAT HD WEST-DI"
"","SDV GAME 1 MLB 1 & NHL 1"
"","SDV-BABY TV ESP SD"
"","SDV-NUESTRA TELE SD"
"","Community TV of Santa Cruz County Access"
"","Tru TV"
"","TVG"
"","KSPX ION TUR-SD"
"","Ultra Macho HDTV"
"","Music Choice Tropicales"
"","Telehit (U.S.)"
"","Canal 22 Internacional"
"","Super Canal"
"CBS","WLNS HDTV"
"FOX","WVBT HDTV"
"","E! Entertainment TV"
"","Daystar"
"","MC39"
"ABC","WSB"
"","Discovery HD"
"","TBS-HD"
"","GSNHD"
"","SHOWTIME NEXT E"
"","Encore Family "
"ABC","WLS"
"CBS","WISC"
"","WSCS Cheboygan"
"Movie","WHBQ Movies!"
"","WMCF-TBN"
"PBS","KFME HDTV"
"","Encore Action (West)"
"","OPRAH NETWORK"
"","FOX NEWS-DI"
"","KFTR-HDENCP"
"","CBS COLLEGE SPORTS"
"","SDV SHOWTIME 2 EAST"
"","SDV THE MOVIE CHANNEL 2 WEST"
"NBC","KOTI HDTV"
"","Indi & Int'l"
"","KVIE PBS-SD"
"","DIY "
"","One World Sports HDTV"
"","Playboy Premium HD"
"","Atreseries"
"","WSBK HD"
